,Coluna1,Coluna2
0,5.325521167424053,-6.275002521873814
1,-5.7502089514473065,-6.6498323102283035
2,-6.711762511744317,-5.684767735382592
3,-8.832033096191369,-4.4530013165925695
4,-7.1811225835802395,-7.1227814315487725
5,-6.263337846544225,5.469599808914623
6,-8.852145862327985,8.560314685388574
7,-5.373858566914671,-5.628934222665737
8,-8.597812596696249,7.326740288890418
9,4.515761367079761,0.4863064409087612
10,-8.803044353211035,9.746090452085081
11,-4.368598485562867,0.6869310549344742
12,,4.676213094179129
13,-9.953523959348693,
14,-8.458663494827967,
15,8.056414055005554,
16,-8.96188535195103,8.746355242788281
17,6.476113074864123,2.771082278702821
18,3.936765628246795,2.3680978183928874
19,6.767803766979828,-5.705990880441442
20,-5.716650859754677,-6.718324167672209
21,1.1427889891339336,3.2731728528624586
22,-4.908923305944722,-0.33474505058777104
23,-7.510849886004048,7.564361348645357
24,-7.470246340841818,6.319014755160656
25,3.1276811180210053,1.233535994293359
26,-5.328908615229311,-0.566127625789888
27,-8.169579684142434,-7.541464484827689
28,8.098782504791004,-6.323605887653104
29,5.21857757944489,0.48797477714797455
30,7.615140645493724,-5.796954570744123
31,-1.893470665241451,8.70283011509762
32,-6.974508001388737,-7.575058524838842
33,-3.209752994570298,1.1972128755948037
34,-5.812642601405903,-8.226210916703012
35,-2.2714959101313243,8.84105363388959
36,-6.966021121198893,4.981599420039239
37,5.306494011838799,0.8707458701574189
38,-9.01701728851003,-9.556671216225297
39,2.907253056867851,-0.7822474598239535
40,-5.361853962037752,-0.8887835745655532
41,4.420098270964147,1.5451619229248865
42,-3.499794259203764,8.62862311821473
43,-3.9237605939868376,-2.483924150448249
44,2.3736948471681956,1.9049289030452115
45,-7.393671725265158,-6.9503823606698285
46,-4.344034589120589,-8.116494885783048
47,1.903835161517368,5.153158344951028
48,0.8487736322010093,3.426544086839867
49,2.1444462353129685,4.529068596639336
50,2.6375597255742673,3.2436439198013867
51,-9.27829387938477,-6.83927408965993
52,2.620728129426829,1.8304543267667852
53,-7.913247333242345,-7.7367048391715505
54,0.1347131263767425,2.8983949256767767
55,-8.852780020187929,5.978601734663203
56,4.87523658705679,0.8882877362575317
57,-11.479880910209445,9.871905910169477
58,-5.850148600801658,-6.215826155994595
59,-7.548061907217711,8.580254605770058
60,-7.501530357784713,-5.289778284751502
61,1.9870781923253422,4.635820259100106
62,-4.820538033792037,-6.9971400537706945
63,-2.161467794777055,11.504767086572848
64,4.466953002526205,4.337943748856078
65,-5.307559368129427,2.213228013734052
66,-2.3186131349344654,0.31646927741969766
67,2.208486646302603,3.6835119156698504
68,-3.1946124107921063,9.701385465825712
69,-4.5492963382897145,-0.6812478624959595
70,-5.296772649146343,-5.907837245980575
71,-8.413198420939596,9.098610397377183
72,-7.92690415890271,9.700637819161738
73,-7.828579244657655,7.70713808561047
74,-6.849374150103172,-8.731851466807392
75,-8.016987183472297,6.818084335563207
76,-6.961375301352814,-6.443344836252661
77,6.486131328127376,-4.810026411190719
78,0.03960902203998806,5.3217995303346886
79,-3.1128800012046938,-1.2426210976874847
80,-8.790671170572448,5.616070626124838
81,-5.426309803065291,0.9763986018771165
82,-0.515332084024307,3.6527702691217936
83,-8.536383058273335,9.024054355332657
84,6.206288897781794,-4.618088633667152
85,-3.7047168520228446,0.7837138120060705
86,-3.1523537571896076,9.983955486135695
87,2.7570240069906466,2.2901286209694387
88,1.9763116320273286,5.143970720939488
89,7.304531558009161,-6.183468819509608
90,-4.823013335416298,-6.27565555096735
91,-5.595958966673103,-0.08700339052011663
92,3.783720768860947,4.125135886804526
93,-5.727261435613506,-6.325129244395722
94,-7.353710796289199,7.018151623524293
95,-3.708360301806643,8.40855622272446
96,-8.979175926552054,10.718668513974361
97,6.361506703489735,-6.08097635889758
98,-5.040970962274736,0.923723735486282
99,-5.45331100344686,-4.66087502361229
100,3.715928468958926,5.103866279533248
101,-4.149452061151256,8.744567645927102
102,-2.3899988565376793,9.915950676244469
103,-8.944141151014067,7.89871914893108
104,4.908657015564393,-5.994464312674439
105,-4.909533105078987,-7.571081040677793
106,-3.3971801289397585,-6.3695191861349905
107,5.158594376989088,2.5372227087825747
108,-6.481137941393733,-6.429194692140953
109,-10.271531822381316,10.108198702871643
110,2.3880155889778525,2.7168234191000957
111,5.416800225866116,-5.5487192853227425
112,1.7902910952486284,5.237608354360791
113,-7.5575344911581,9.086531637948047
114,5.150456706293283,-4.810638678638986
115,-8.512510509843752,6.109685336797968
116,4.4821117214221005,2.9644262896705396
117,7.030897260029843,1.0531817786007145
118,-5.663762378914393,0.3014151550053771
119,6.600808166983117,-3.9136027357354575
120,-1.2179890567344323,9.039860106604651
121,1.9933453023182075,4.774172384413285
122,-7.278598371254445,-5.079377455249217
123,-5.501312299077433,-5.982813721020525
124,-9.930716966949952,8.157721213494872
125,-4.2153704231429625,10.815886510544905
126,8.660560917421325,-4.881974587359276
127,-9.646875883427382,8.472567511434423
128,-10.104190240333415,11.411347573827246
129,1.4573941159144375,5.506877327004794
130,6.776139907672642,-4.9038678494484556
131,4.354146312653636,2.028372980644661
132,-5.194790831271028,0.41477796426646235
133,-6.820536807734392,6.262880241329828
134,-11.291629949937963,8.369266127783225
135,-3.7789293450357153,0.7844234043317332
136,-4.742193920253586,-5.235840493968705
137,-7.578268906771898,7.713112798101725
138,2.2042889614381966,2.932944418671488
139,-9.752233194679475,6.956306170269812
140,-3.2577203758877165,11.311123752838466
141,-9.048244508661776,8.690702248116533
142,-9.691891628975386,7.464071974878525
143,-9.261288525808439,10.634723586004036
144,4.494697780064594,-4.090527505704699
145,-6.830082244446343,-5.635518914886055
146,-6.224053147846016,7.5567230715045834
147,-10.565294022001074,7.99995464328154
148,-10.15261697360358,11.19645267604371
149,3.498852292176146,4.794428555554186
150,-3.7164184808523926,7.557259792853043
151,6.314551147500378,-5.329570688336476
152,2.025972374950463,4.862999098904998
153,4.8571541275534,3.5371033287200087
154,5.444694305049287,-7.532189604870847
155,6.935132167378927,-3.152866665738118
156,-1.1134011204667986,9.026565801421826
157,-3.411944893855295,-0.46309583797607645
158,-3.667348390634249,0.6022025768944562
159,-2.767295786664523,-0.7181159234101193
160,-4.0850564439624515,2.6198988795999654
161,1.5705931693583413,4.54073299959685
162,4.228819795198784,2.177726209136617
163,-9.417084019441996,11.322639269800202
164,4.602608116783019,0.8815495835625318
165,-10.913652307509947,9.918446975806921
166,-7.0834500203645465,-4.9160216390791796
167,-9.70143737476111,9.615950319416653
168,-10.975078564124997,9.126804107065409
169,-9.806390359223037,8.268539259872767
170,1.4335655540321923,3.822140362765667
171,6.104864394803759,0.9210411464865182
172,8.113711050602966,-6.273238452535908
173,5.3028773321686025,-7.4946808459464
174,-6.3186932374474765,-0.005021348721252927
175,-1.6552597693460824,7.664715617992878
176,8.133099088230306,-6.40636373822106
177,-2.4375900245268225,0.6199844098916599
178,7.830364289883392,-4.804411004005603
179,-6.07453369321902,-6.155560968942473
180,2.5290899918040255,2.8070901386658607
181,4.195179521347162,0.35551314961253144
182,4.0051055865512835,0.7053005126284286
183,-7.1387798155715485,-5.755136602267637
184,-2.030129875926415,9.79092125584161
185,-5.9972934943613785,-7.251685530421607
186,0.8961397079748739,3.5057624125645015
187,-6.581493768480954,-6.628781330868247
188,-3.155475283812573,-0.9196667749035174
189,5.363592458166702,0.9525273494442794
190,-8.88770561623708,8.875899206833685
191,-7.259376678581881,-5.8300517090118875
192,-6.459182931487664,-7.893298437895632
193,-7.428787090356408,-6.65728329677346
194,3.531435969956157,3.5213086209898283
195,3.0203873823662626,1.4749131624544063
196,-7.171930332513032,7.494376410511263
197,-4.0755662383950195,0.4842292797299335
198,-10.699706030263801,7.946874648489016
199,-5.159524680480106,-4.813282297229075
200,-8.143613378350528,7.875573704131263
201,-7.485031350966265,-4.896529537099972
202,-7.515467678830837,-5.893434353047892
203,1.6221166977005415,5.223759140960061
204,-3.082316007647718,-2.032078809015003
205,3.7040553007621346,3.2715514550406626
206,0.7528962925318945,4.474371736900585
207,-4.781862708206267,-5.632035409392856
208,-4.978490322426426,-1.4484992059751944
209,-2.097927207399505,9.562389991182862
210,3.9435894022614466,5.231660251434684
211,-6.943355353187563,-7.541287757521846
212,2.9606312774064776,4.082959275606436
213,-9.165741212244168,8.487733014580133
214,4.193095972702594,2.4979455083874846
215,-10.944853233408862,6.489343685806456
216,-10.72371057797747,8.621339819058392
217,-7.307531264017447,9.870151209039664
218,-7.1521544004883815,-7.050218658108993
219,7.034679823968858,5.705071951147165
220,-4.949090164270022,-5.8862339650544
221,1.0861275771988494,5.043774727890893
222,-2.3944267652271876,0.031644126191116395
223,-7.798972187884075,-8.23378465904518
224,1.0585672341201984,3.2832227858218457
225,-9.748244572358937,9.64478075631191
226,6.271331079077977,-3.9169950378786043
227,-5.373806995270514,-2.5565831947249773
228,-10.013488032975173,7.5195553413976635
229,-1.533763080445998,9.769840738506657
230,4.831900707251447,2.575308967341786
231,2.2743102044912824,4.899648337055205
232,-4.855765227710867,0.06951220072784758
233,-2.4369213711235185,11.970176663180665
234,-9.945849351859819,9.942063325979362
235,-3.275951720280153,7.426578376109323
236,-6.478873801367375,-5.426884249692439
237,5.811625774517333,5.249596283439788
238,-9.4101894644991,5.758015582938136
239,-2.103698905674088,1.0160810104939242
240,1.2016815542646841,4.150460709679322
241,-3.2598728648641853,9.489250368323212
242,-6.552014330158007,-9.369677638331588
243,-4.159815303585071,1.3542292012274355
244,-5.559463047858708,0.48718913966057165
