,Coluna1,Coluna2
0,-8.534752700737968,4.988096285438987
1,-6.358958179790378,10.44018929329637
2,-8.83495803355599,6.9647161232992385
3,-7.885333963811701,7.147021962209423
4,-2.2393563963225325,11.10228955771522
5,-9.727025939706781,7.814131477815471
6
7,-5.651594771305846,-6.2543329757115425
8,,-6.131391545574889
9,-5.9793077425348535,-5.443211510452421
10,-10.849060718685665,6.843783498665569
11,3.908719903729152,
12,7.962337360850791,-7.052227849908416
13,-5.780383568418653,-8.791457771891139
14,-7.9003502556037555,7.069611257999766
15,11.29373616022226,-5.710369142268098
16,-8.786920035335678,4.802217226641522
17,3.1704564764266996,6.378031998874022
18,-2.6324243906416034,10.690229875580513
19,-8.048266300216321,-6.5752556613969
20,1.943167572863027,5.1416700288485195
21,5.690929754408977,6.195151350649562
22,-11.596105691544116,8.670698901682224
23,-6.518192749385051,-7.110448381308546
24,-8.023406049871168,-5.325655255167227
25,-12.153572766171642,10.953954252037892
26,5.592312329677114,-5.445931836107941
27,-1.0465180229261235,8.793700055945113
28,-8.322383013305554,8.972667711849127
29,-6.998709827759824,-7.330808516357002
30,-6.246957079774964,-4.914821731154602
31,7.617920831151533,-7.415479831161597
32,-9.464012851280456,10.108202056572337
33,3.723592376520503,2.7298945685152574
34,-6.4304420904576505,-6.580278261782715
35,1.3357847453815261,5.768665451302748
36,-10.418171616843651,8.537642326800908
37,7.066159710039906,-5.519848582588518
38,7.623260113677764,-8.314232216908877
39,-3.6019848485971018,-7.910182607780889
40,-8.338272979744692,3.584307166405673
41,-5.049191668350497,-5.470787879771521
42,-9.068224089721026,8.892657481217821
43,1.8814448817946048,5.905953010478865
44,-5.2016786899199525,-6.860544531710518
45,-6.8819811407664915,-5.174134074221131
46,8.664172575941514,-6.688791838809066
47,8.808783878151381,-4.1397775954079865
48,6.555326915360383,2.480204905593294
49,-1.5758869069876473,7.306036451527168
50,5.042721251500682,-4.304078503399996
51,-3.9669881608005135,-5.045926515072058
52,-14.048269371022787,7.4997423756051695
53,0.18733216722153356,9.975550420098836
54,-5.873260318735957,-5.974423812859105
55,-6.819384627281046,-7.696387841680881
56,-8.790113036189169,4.734866228279843
57,4.423911694110765,5.499212425313128
58,-1.0151260943440257,7.87909349534413
59,-8.962374374163609,9.027809977462518
60,1.7469897518394772,3.989025158683145
61,-9.486779535350323,7.671119328544292
62,3.6150252038487736,6.282495259263889
63,5.164578873079963,0.4670877886777167
64,6.092805943184163,-4.8346003070614145
65,-10.721501316173274,12.747870918938151
66,-2.0459481041543044,11.567608545151177
67,3.00232752201913,1.3925201302291303
68,8.072738768787799,-6.448894343501639
69,-11.72576687180707,7.936518221824442
70,-10.80880697679028,8.243697429722804
71,-2.9730112386275453,7.886051519812447
72,-0.29438709846390676,11.084423159419499
73,-2.3287541754849017,9.785944379286445
74,3.7444174061464905,-1.6122868672634247
75,6.843022779829602,-6.11699246072351
76,-6.947053476637046,8.248518880205381
77,4.359534598985124,-0.4725401816319783
78,3.9031482155149444,1.5458564438862257
79,-7.212026732728829,-9.041582045063326
80,-10.372091508198407,7.221541063539778
81,-4.844070471042377,8.372113386749453
82,-2.8952624291877678,6.511410017381937
83,-9.612502719443162,10.510357260242223
84,2.4598993229316393,4.4826180293501094
85,-3.7365286479029587,12.152867041726513
86,6.295694851202487,2.6859213036838043
87,4.666904144294771,2.6821152027058406
88,10.668295856858439,-6.659988577274169
89,-7.46939727282535,7.956098315003349
90,4.677695137538224,-0.3415076579735734
91,-8.700245050668022,8.037883445580203
92,6.774868102394962,-6.937087678763772
93,2.9304069920082956,4.870411200405926
94,6.97065219433806,-7.140183814106524
95,3.015553365785425,1.9134983101970908
96,-6.1585103214992944,-4.635043982106975
97,-3.1890702365872703,11.19298742990444
98,-7.786433507671438,-6.222253421360208
99,-10.324519813828582,7.701715960511507
100,-6.909177450272795,-7.487088463778953
101,-7.70872279871808,9.262832721079404
102,-9.09913848710789,9.331411122942114
103,-9.014810154039257,7.346064540929349
104,4.275287037906802,1.976601588155988
105,-10.564500596686642,8.260951313989993
106,-7.6299360403681655,8.328230692819568
107,-4.656668333000843,9.186472534725677
108,3.7310876050897614,4.552236543251677
109,-8.556456989745353,8.877454819612211
110,2.9801152107655744,6.707887225484921
111,1.160397447589089,3.6577836293102757
112,6.863782823831474,-6.888388336965778
113,3.324008424177844,4.50255917440834
114,6.448870611048325,3.1392807130874987
115,-6.699960897773456,-6.436092509707852
116,2.7524124881012657,4.457421674356309
117,-6.5802115635470955,-5.238840271993734
118,-6.170407634748515,-8.184910771886543
119,-8.645070360306223,-4.149293731363223
120,-1.917519409485305,8.382809406967928
121,5.584173212560818,0.7666960444507436
122,6.89692996954423,-6.813332558898006
123,-6.125877646957335,-8.216232888604342
124,4.650646536590014,-1.1565468036158952
125,-8.961430016834973,-5.7343190658258125
126,-2.4883036851833307,8.978098497533317
127,-6.148669335583778,-5.27221479545825
128,3.5369236452051727,3.0553886695767467
129,4.036206647433483,-4.043197856833299
130,4.043762589361776,-5.24550812846631
131,3.184692445658636,1.37683303570315
132,-9.587036183841558,9.119274956370484
133,-10.413984199769962,8.592700619442603
134,-4.772830290133671,8.103329442651571
135,1.477332222281358,4.606310570962371
136,-13.54609975598707,7.11803854895779
137,-10.555702804567398,10.588090787172431
138,-7.345213678217618,-9.201811927739493
139,-4.822713315797367,-6.357111776897934
140,-7.985697046398208,-8.131386866374882
141,2.3884479001177557,4.572318186191677
142,-10.044997145806295,11.358900177965957
143,-10.365511199084237,8.590841348127702
144,3.7581670564607133,3.90420815533855
145,-8.739644783662566,9.81792008628346
146,-2.2694130350566497,7.4727734168093845
147,-9.03726959036272,11.80246341400684
148,6.936735823562605,-2.5549980962189247
149,-7.397374249325964,-6.146227790661455
150,2.043731052690159,5.5278681616801215
151,-4.839835772076847,10.241120615235864
152,3.961954778360285,0.7891619253612205
153,-0.347287689453577,6.860492901429162
154,-8.633848134955795,-7.961564755980791
155,-6.578359551477706,-6.7289229843087375
156,-3.3350028972901256,7.183217489327084
157,7.992629136162645,-5.615997777468124
158,-7.224729438523304,9.426382810201797
159,-6.777069842199782,-9.499809681644496
160,-6.75537833537412,-7.97236744473067
161,-7.8821449834214725,-6.97172310030451
162,4.786980145536519,3.9169773567352535
163,-9.421011035143888,-5.370199781727004
164,5.708946879520099,-0.8515556281471435
165,-9.031499968878864,9.425543538945561
166,-10.823802112899278,6.669670711863054
167,0.7357004699566465,3.584263520514803
168,-1.9435470321994703,8.970391907670853
169,-0.667694134342812,7.199824600161513
170,0.181779118931372,3.1415927108006616
171,-10.74423703927196,11.679157187265453
172,0.5096507040674569,1.8668281234147717
173,-9.633015786861112,10.185074067811309
174,-9.784173300026708,10.090193112793019
175,-5.928498413605698,9.850060763376971
176,-8.628850245312165,7.421059862281873
177,-7.985485776401001,9.2653404423367
178,-9.594961781581764,5.043683716070226
179,-0.5948403465437764,2.5784653180322197
180,-9.007587639992591,9.39903703174943
181,-5.616181200630416,-6.845315625439884
182,7.2080440538022446,-5.501695786260617
183,-11.36065998273757,9.72839082447155
184,0.08957487617488757,12.36123634748727
185,-0.1176735813513452,4.910117316119321
186,-7.494669375544578,-8.007289070799562
187,4.743968185017115,-3.9590172107978163
188,-10.032283317411757,7.611357233031175
189,-1.6678184511408922,8.571065651154582
190,-13.122188501482434,7.426769396527706
191,0.10614532909616159,5.896324033312268
192,5.764847969130665,-5.401887166035137
193,-8.758738787237082,8.621457549701578
194,5.104072568971315,6.475661716575432
195,8.482456058484189,-5.659948941716046
196,-7.173174987871622,-5.289974983412948
197,-6.930304836800015,-6.092156775069178
198,-8.298751777535173,-5.337419249852424
199,-8.604978576651272,12.106700360414283
200,-1.6841194745159225,7.561769445902868
201,-2.5729850283650797,-6.870149359346648
202,6.368241411124355,-4.504616978548637
203,-8.826178542452771,7.011928257951842
204,1.3787443627251774,1.604272697235737
205,5.658275771317019,1.7676764497770445
206,-1.782098397111038,7.744751145712011
207,2.600119213253207,5.842480115554801
208,-5.864981098649983,-5.342807118158581
209,-7.11638345591166,-6.417671497817715
210,-3.4952335843635574,-7.738030485585793
211,-7.826032733265759,-5.195277632619049
212,-10.74387082612364,9.055563565573783
213,-10.128833867418606,-6.389887456172311
214,3.49118985129462,3.78696824859253
215,-7.003971213118131,-7.9819347660433175
216,-9.193133831688813,5.356199208650681
217,-4.779438246170156,-8.596237236636256
218,-10.97426492493242,7.59131667007942
219,-0.01730880123094547,8.328641743318913
220,3.1942404469121852,0.5374433115981676
221,-10.861667098639648,7.4351708467561775
222,-10.458938750553763,5.55739815762477
223,-9.138629638086565,9.422364840605443
224,1.1682730994924693,5.0489536304606055
225,-1.159797809902874,9.475235409513235
226,-11.360111873807272,8.464276193300908
227,4.759275629792156,2.8042563406145926
228,-3.5621851547628833,8.019934751871899
229,-5.3873544460013125,8.974515315024496
230,-7.439679828655897,-7.63040631891994
231,7.071754270816179,-5.068470733558508
232,-1.757821841616179,7.547953261000495
233,-8.322625075261588,9.872328776403286
234,-4.452411190957793,-7.756972623330048
235,7.611920453848778,-4.995127722103782
236,5.668140444413408,4.746082933885349
237,3.5678578207424536,2.755089541461454
238,0.7275156666139335,7.221652384916287
239,0.34451500854672723,5.125734796865331
240,8.722502827366585,-7.769736793680305
241,3.6886669519658253,1.9102485330276466
242,-6.675838055028785,-6.958867196083925
243,-9.423940864056718,8.097738974878272
244,7.141697488789709,-6.09219010445057
245,-4.0284443035543855,9.485657127091232
246,-8.840681864497716,-9.276917795018203
247,3.7288471864097845,1.8573381161061637
248,-6.718300534002173,-8.155675777169376
249,-8.57816689495341,9.640884354143965
250,-7.244912448101347,13.816066478142536
251,5.886455096883455,-6.8748954429834495
252,-6.340079325405682,10.415765995057232
253,-2.7614133509299346,8.30615026165263
254,8.532758376031982,-4.891375210129404
255,3.355131480114303,2.119675249063235
256,-9.871995453218695,8.025058071287031
257,-4.662132812152125,10.573153398872957
258,-8.463402524666693,6.8678816161803065
259,2.840332543680139,-1.5010461105125827
260,8.518347532620853,-7.485730532534331
261,10.403709523612669,-5.716498281656611
262,-8.938534013176637,6.992602830695043
263,3.6347060355467518,3.7307465560149713
264,4.523713645139111,0.180229038541865
265,-0.9752172158527634,3.1034764700471364
266,-8.594132829486142,9.56606838010246
267,-9.123865410898244,-8.257427843040634
268,-8.22265875164007,-5.285829053726122
269,6.318009014394952,-7.788035364864285
270,-9.475021286877787,-4.879280975025088
271,0.14126625622140088,2.663046991552522
272,-5.516832842801115,5.301959070034599
273,0.10667339136749732,2.536668885921834
274,2.285705559570731,3.93352487071293
275,-7.88184176364292,-6.590040415389708
276,-7.360228189460936,4.9447544549199325
277,4.483364646747764,2.5631302589487177
278,6.628026999870719,-0.13705283030557514
279,4.518588317040025,3.4473577192541085
280,-9.576209974967247,9.38663406601652
281,-7.361365749209824,-9.258548153430336
282,3.564354612536197,0.04629328539077804
283,5.2527897977807525,1.5114569772324058
284,6.357732617508793,-3.8354899752569684
285,-1.5900367654588956,7.434162783437838
286,-8.416539729770598,10.072364776032721
287,-10.845044705835624,8.131142545185412
288,5.350326951445283,0.5835979889684244
289,-8.617380756052384,6.302781843852632
